#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	10807	11277	cesT	1-471/471	===============	0/0	100.00	100.00	vfdb	NP_290260
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	11415	13091	tir	1-1677/1677	===============	0/0	100.00	100.00	vfdb	NP_290261
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	13515	14126	map	1-612/612	===============	0/0	100.00	100.00	vfdb	NP_290262
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	14392	14775	cesF	1-384/384	===============	0/0	100.00	100.00	vfdb	NP_290263
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	14973	15479	espH	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_290264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	15510	16427	sepQ/escQ	1-918/918	===============	0/0	100.00	100.00	vfdb	NP_290265
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	16390	16665	escP	1-276/276	===============	0/0	100.00	100.00	vfdb	NP_290266
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	16799	17176	escO	1-378/378	===============	0/0	100.00	100.00	vfdb	NP_290267
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	17179	18519	escN	1-1341/1341	===============	0/0	100.00	100.00	vfdb	NP_290268
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	18503	20530	escV	1-2028/2028	===============	0/0	100.00	100.00	vfdb	NP_290269
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	20527	20880	cesL	1-354/354	===============	0/0	100.00	100.00	vfdb	NP_290270
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	21065	21364	sepZ/espZ	1-300/300	===============	0/0	100.00	100.00	vfdb	NP_290271
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	21397	21825	escI	1-429/429	===============	0/0	100.00	100.00	vfdb	NP_290272
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	21828	22400	escJ	1-573/573	===============	0/0	100.00	100.00	vfdb	NP_290273
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	22406	22861	sepD	1-456/456	===============	0/0	100.00	99.78	vfdb	NP_290274
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	22861	24399	escC	1-1539/1539	===============	0/0	100.00	100.00	vfdb	NP_290275
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	24413	24868	cesD	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_290276
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	26287	26745	etgA	1-459/459	===============	0/0	100.00	100.00	vfdb	NP_290279
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	26742	27779	escU	1-1038/1038	===============	0/0	100.00	100.00	vfdb	NP_290280
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	27772	28548	escT	1-777/777	===============	0/0	100.00	100.00	vfdb	NP_290281
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	28548	28817	escS	1-270/270	===============	0/0	100.00	100.00	vfdb	NP_290282
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	28817	29470	escR	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_290283
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	29475	30089	escL	1-615/615	===============	0/0	100.00	100.00	vfdb	NP_290284
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	30711	31034	cesAB	1-324/324	===============	0/0	100.00	100.00	vfdb	NP_290286
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	31038	31256	escE	1-219/219	===============	0/0	100.00	100.00	vfdb	NP_290287
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	32905	34101	espG	1-1197/1197	===============	0/0	100.00	100.00	vfdb	NP_290289
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_12_length_146636_cov_71.401805	97762	100170	espY4	1-2409/2409	===============	0/0	100.00	99.96	vfdb	NP_290352
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_13_length_132524_cov_70.685036	99738	101750	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	NP_286562
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_13_length_132524_cov_70.685036	127672	128370	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_286535
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_13_length_132524_cov_70.685036	128601	129482	nleH1	1-882/882	===============	0/0	100.00	99.89	vfdb	NP_286534
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_13_length_132524_cov_70.685036	130310	131302	nleC	1-993/993	===============	0/0	100.00	100.00	vfdb	NP_286533
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_13_length_132524_cov_70.685036	131363	132343	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	NP_286532
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	4694	5527	csgG	1-834/834	===============	0/0	100.00	83.09	vfdb	NP_460110
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	5554	5970	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	5995	6384	csgE	1-396/396	========/======	1/6	98.48	79.29	vfdb	NP_460112
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	6389	7039	csgD	1-651/651	===============	0/0	100.00	81.57	vfdb	NP_460113
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	7793	8248	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	8289	8747	csgA	1-456/456	========/======	1/3	100.00	73.20	vfdb	NP_460115
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	8806	9126	csgC	1-321/327	========/======	5/6	97.25	74.38	vfdb	NP_460116
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	35294	35689	flgC	10-405/405	========/======	2/2	97.53	72.29	vfdb	YP_001006763
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	35812	36281	flgD	1-461/576	========/====..	3/9	80.03	75.53	vfdb	YP_001006762
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	38674	39321	flgG	7-654/654	========/======	2/2	98.93	75.50	vfdb	YP_001006759
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	39515	40066	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_15_length_111955_cov_83.784790	40138	41179	flgI	34-1075/1077	========/======	7/12	96.19	71.47	vfdb	YP_001006757
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	66012	66758	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	NP_752614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	66758	67615	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	67629	69239	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	NP_752612
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	69249	70436	entC	1-1188/1188	===============	0/0	100.00	98.15	vfdb	NP_752611
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	70613	71569	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	71573	72823	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	72922	73938	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	73935	74927	fepG	1-993/993	===============	0/0	100.00	94.06	vfdb	NP_752607
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	74924	75739	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	77113	80966	entF	1-3854/3882	========/======	2/2	99.25	95.69	vfdb	NP_752604
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	81184	82386	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	82629	84869	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_16_length_111314_cov_72.200604	84894	85664	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_175_length_986_cov_85.876477	1	986	espR4	129-1114/1140	.==============	0/0	86.49	99.90	vfdb	NP_288396
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_176_length_986_cov_71.229860	1	986	espR3	129-1114/1140	.==============	0/0	86.49	99.49	vfdb	NP_288394
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_17_length_105711_cov_73.794872	91483	92523	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	71814	72551	fcl	148-885/966	..======/=====.	12/26	75.05	70.44	vfdb	YP_001007256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_19_length_96501_cov_77.777782	46891	47427	lpfA	1-537/537	===============	0/0	100.00	70.20	vfdb	NP_462541
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_19_length_96501_cov_77.777782	48292	50714	lpfC	92-2466/2529	========/======	17/74	93.40	70.65	vfdb	NP_462539
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	111380	111982	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	112460	113056	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	113464	114069	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	114134	114673	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	114710	115435	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	115502	118138	fimD	1-2637/2637	===============	0/0	100.00	98.18	vfdb	NP_757244
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	118145	118678	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	118691	119194	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	119205	120116	fimH	1-912/912	===============	0/0	100.00	97.37	vfdb	NP_757248
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	139780	141969	espX6	1-2196/2196	========/======	1/6	99.73	99.68	vfdb	NP_290952
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	237278	238699	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	277393	278160	espY1	1-753/753	========/======	1/15	100.00	98.05	vfdb	NP_285753
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	294630	295199	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	437398	438114	IlpA	100-810/810	.=======/======	3/12	87.41	70.14	vfdb	NP_933683
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_216_length_710_cov_47.671756	384	498	astA	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	43867	45930	flhA	6-2069/2079	========/======	2/6	99.13	74.94	vfdb	YP_001006770
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	47282	47853	cheZ	70-641/645	.=======/======	2/10	87.91	71.06	vfdb	YP_001006773
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	47935	48322	cheY	1-388/390	===============	0/0	99.49	76.80	vfdb	YP_001006774
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	48362	49386	cheB	1-1025/1050	========/======	2/2	97.52	74.27	vfdb	YP_001006775
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	53755	54204	cheW	19-468/498	===============	0/0	90.36	74.44	vfdb	YP_001006779
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	57135	58010	motA	13-888/888	========/======	3/4	98.42	72.10	vfdb	YP_001006782
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_21_length_82621_cov_69.929232	58167	58722	flhC	6-564/582	========/======	5/7	95.19	74.15	vfdb	YP_001006783
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_28_length_58183_cov_75.558302	13467	15047	espX4	1-1581/1581	===============	0/0	100.00	100.00	vfdb	NP_290672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_28_length_58183_cov_75.558302	49285	51471	espL4	1-2187/2187	===============	0/0	100.00	100.00	vfdb	NP_290644
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_29_length_55236_cov_78.794784	51858	53286	aslA	1-1428/1428	========/======	1/1	100.00	93.84	vfdb	AAG10151
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_31_length_44667_cov_73.693984	32242	34646	fimD	109-2513/2613	========/======	14/26	91.54	70.64	vfdb	NP_459541
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_32_length_43752_cov_74.184704	33324	37565	fdeC	1-4245/4251	========/======	3/5	99.76	92.18	vfdb	YP_002390132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_33_length_43438_cov_65.060185	665	3361	stcE	1-2697/2697	===============	0/0	100.00	100.00	vfdb	YP_325591
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_33_length_43438_cov_65.060185	16954	17469	hlyC	1-516/516	===============	0/0	100.00	100.00	vfdb	YP_325607
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_33_length_43438_cov_65.060185	17471	20467	hlyA	1-2997/2997	===============	0/0	100.00	99.97	vfdb	YP_325608
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_33_length_43438_cov_65.060185	20517	22637	hlyB	1-2121/2121	===============	0/0	100.00	100.00	vfdb	YP_325609
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_33_length_43438_cov_65.060185	22641	24080	hlyD	1-1440/1440	===============	0/0	100.00	100.00	vfdb	YP_325610
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_36_length_42082_cov_121.284222	21004	21853	galU	4-859/888	========/======	5/12	95.38	70.08	vfdb	NP_438972
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_37_length_39901_cov_69.387893	31381	32136	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_37_length_39901_cov_69.387893	32060	33703	yagW/ecpD	1-1644/1644	===============	0/0	100.00	99.94	vfdb	NP_286007
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_37_length_39901_cov_69.387893	33693	36218	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_37_length_39901_cov_69.387893	36244	36912	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_37_length_39901_cov_69.387893	36970	37557	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.83	vfdb	NP_286010
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_37_length_39901_cov_69.387893	37632	38222	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_38_length_39855_cov_65.349899	27140	28399	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	11088	11888	chuV	1-801/801	===============	0/0	100.00	98.25	vfdb	NP_756180
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	11855	12847	chuU	1-993/993	===============	0/0	100.00	97.89	vfdb	NP_756179
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	12898	13519	shuY	1-622/624	===============	0/0	99.68	96.30	vfdb	YP_405015
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	13519	14013	shuX	1-495/495	===============	0/0	100.00	98.79	vfdb	YP_405016
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	14026	15363	chuW	1-1338/1338	===============	0/0	100.00	96.64	vfdb	NP_756176
