#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	4107	4523	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	4548	4937	csgE	1-396/396	========/======	1/6	98.48	79.29	vfdb	NP_460112
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	4942	5592	csgD	1-651/651	===============	0/0	100.00	81.57	vfdb	NP_460113
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	6346	6801	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	6842	7300	csgA	1-456/456	========/======	1/3	100.00	73.20	vfdb	NP_460115
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	7359	7679	csgC	1-321/327	========/======	5/6	97.25	74.38	vfdb	NP_460116
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	33847	34242	flgC	10-405/405	========/======	2/2	97.53	72.29	vfdb	YP_001006763
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	34365	34834	flgD	1-461/576	========/====..	3/9	80.03	75.53	vfdb	YP_001006762
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	37227	37874	flgG	7-654/654	========/======	2/2	98.93	75.50	vfdb	YP_001006759
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	38068	38619	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_17_length_68092_cov_35.868939	38691	39732	flgI	34-1075/1077	========/======	7/12	96.19	71.47	vfdb	YP_001006757
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_188_length_1561_cov_69.026560	443	1430	nleC	1-988/993	===============	0/0	99.50	94.53	vfdb	NP_286533
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	50848	51417	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	67887	68639	espY1	1-753/753	===============	0/0	100.00	100.00	vfdb	NP_285753
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	107333	108754	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	204088	206283	espX6	1-2196/2196	===============	0/0	100.00	100.00	vfdb	NP_290952
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	225947	226858	fimH	1-912/912	===============	0/0	100.00	97.26	vfdb	NP_757248
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	226869	227372	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	227385	227918	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	227925	230465	fimD	97-2637/2637	===============	0/0	96.36	98.19	vfdb	NP_757244
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_20_length_66336_cov_30.449284	14802	16700	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	NP_288154
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_21_length_64900_cov_43.564377	43035	43241	spaQ	1-207/261	============...	0/0	79.31	71.50	vfdb	NP_461810
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_233_length_986_cov_48.431794	1	986	espR4	129-1114/1140	.==============	0/0	86.49	99.90	vfdb	NP_288396
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_234_length_986_cov_41.722879	1	986	espR3	129-1114/1140	.==============	0/0	86.49	99.49	vfdb	NP_288394
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_23_length_62481_cov_50.321228	226	951	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_23_length_62481_cov_50.321228	988	1527	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_23_length_62481_cov_50.321228	1592	2197	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_23_length_62481_cov_50.321228	2605	3201	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_23_length_62481_cov_50.321228	3679	4281	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	110	880	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	905	3145	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	3388	4590	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	4808	8661	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	NP_752604
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	10035	10850	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	10847	11839	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	NP_752607
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	11836	12852	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	12951	14201	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	14205	15161	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	15338	16525	entC	1-1188/1188	===============	0/0	100.00	98.15	vfdb	NP_752611
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	16535	18145	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	NP_752612
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	18159	19016	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_24_length_61930_cov_40.963184	19016	19762	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	NP_752614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_25_length_58055_cov_21.632379	54540	55256	IlpA	100-810/810	.=======/======	3/12	87.41	70.14	vfdb	NP_933683
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_269_length_711_cov_56.239329	385	499	astA	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_28_length_57071_cov_32.318735	32177	34585	espY4	1-2409/2409	===============	0/0	100.00	100.00	vfdb	NP_290352
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_2_length_205256_cov_38.655971	89992	91563	espY3	1-1572/1572	===============	0/0	100.00	100.00	vfdb	NP_286160
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_337_length_467_cov_46.383495	1	193	stx2B	1-193/270	===========....	0/0	71.48	94.30	vfdb	NP_286977
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_338_length_467_cov_43.633495	275	467	stx2B	1-193/270	===========....	0/0	71.48	100.00	vfdb	NP_286977
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_37_length_43565_cov_55.253367	6188	10429	fdeC	1-4245/4251	========/======	3/5	99.76	92.18	vfdb	YP_002390132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_38_length_43359_cov_74.378233	20847	21696	galU	4-859/888	========/======	5/12	95.38	70.08	vfdb	NP_438972
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	176767	177795	shuS	1-1029/1029	===============	0/0	100.00	98.83	vfdb	YP_405020
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	177844	179826	shuA	1-1983/1983	===============	0/0	100.00	99.55	vfdb	YP_405019
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	180431	181423	shuT	1-993/993	===============	0/0	100.00	98.19	vfdb	YP_405017
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	181443	182780	chuW	1-1338/1338	===============	0/0	100.00	96.64	vfdb	NP_756176
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	182793	183287	shuX	1-495/495	===============	0/0	100.00	98.79	vfdb	YP_405016
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	183287	183908	shuY	1-622/624	===============	0/0	99.68	96.30	vfdb	YP_405015
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	184735	185535	chuV	1-801/801	===============	0/0	100.00	98.25	vfdb	NP_756180
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_40_length_40011_cov_32.659826	25770	26810	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_41_length_39855_cov_44.545528	11457	12716	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_42_length_39840_cov_19.786301	37774	39202	aslA	1-1428/1428	========/======	1/1	100.00	93.91	vfdb	AAG10151
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_45_length_37220_cov_32.274290	16632	17060	luxS	1-429/519	=============..	0/0	82.66	70.86	vfdb	NP_230208
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_46_length_36919_cov_45.384115	28411	29166	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_46_length_36919_cov_45.384115	29090	30733	yagW/ecpD	1-1644/1644	===============	0/0	100.00	100.00	vfdb	NP_286007
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_46_length_36919_cov_45.384115	30723	33248	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_46_length_36919_cov_45.384115	33274	33942	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009
