#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	129951	130226	escP	1-276/276	===============	0/0	100.00	100.00	vfdb	NP_290266
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	130189	131106	sepQ/escQ	1-918/918	===============	0/0	100.00	100.00	vfdb	NP_290265
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	131137	131643	espH	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_290264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	131841	132224	cesF	1-384/384	===============	0/0	100.00	100.00	vfdb	NP_290263
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	132490	133101	map	1-612/612	===============	0/0	100.00	100.00	vfdb	NP_290262
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	133525	135195	tir	1-1677/1677	========/======	1/6	99.64	99.64	vfdb	NP_290261
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	135333	135803	cesT	1-471/471	===============	0/0	100.00	100.00	vfdb	NP_290260
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	135863	138267	eae	1-2401/2820	========/====..	9/20	84.86	91.38	vfdb	AAC38392
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	138931	140151	escD	1-1221/1221	===============	0/0	100.00	100.00	vfdb	NP_290258
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	140294	141349	sepL	1-1056/1056	===============	0/0	100.00	100.00	vfdb	NP_290257
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	141408	141986	espA	1-579/579	===============	0/0	100.00	100.00	vfdb	NP_290256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	141999	143123	espD	1-1125/1125	===============	0/0	100.00	100.00	vfdb	NP_290255
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	143144	144082	espB	1-939/939	===============	0/0	100.00	99.89	vfdb	NP_290254
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	144089	144496	cesD2	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_290253
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	144532	144753	escF	1-222/222	===============	0/0	100.00	100.00	vfdb	NP_290252
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_12_length_146468_cov_46.547117	144759	145037	escG	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_290251
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_14_length_115721_cov_44.386466	225	950	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_14_length_115721_cov_44.386466	987	1526	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_14_length_115721_cov_44.386466	1591	2196	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_14_length_115721_cov_44.386466	2604	3200	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_14_length_115721_cov_44.386466	3678	4280	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_150_length_1280_cov_27.286531	443	1280	nleC	1-838/993	=============..	0/0	84.39	94.87	vfdb	NP_286533
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	16658	17428	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	17453	19693	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	19936	21138	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	21356	25209	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	NP_752604
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	26583	27398	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	27395	28387	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	NP_752607
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	28384	29400	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	29499	30749	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	30753	31709	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	31886	33073	entC	1-1188/1188	===============	0/0	100.00	98.15	vfdb	NP_752611
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	33083	34693	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	NP_752612
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	34707	35564	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_17_length_102322_cov_31.599314	35564	36310	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	NP_752614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_18_length_98883_cov_40.608785	43920	44126	spaQ	1-207/261	============...	0/0	79.31	71.50	vfdb	NP_461810
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_19_length_96279_cov_43.286758	45566	47988	lpfC	92-2466/2529	========/======	17/74	93.40	70.65	vfdb	NP_462539
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_19_length_96279_cov_43.286758	48853	49389	lpfA	1-537/537	===============	0/0	100.00	70.20	vfdb	NP_462541
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	306	2846	fimD	97-2637/2637	===============	0/0	96.36	98.19	vfdb	NP_757244
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	2853	3386	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	3399	3902	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	3913	4824	fimH	1-912/912	===============	0/0	100.00	97.26	vfdb	NP_757248
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	24488	26683	espX6	1-2196/2196	===============	0/0	100.00	100.00	vfdb	NP_290952
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	121992	123413	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	162107	162844	espY1	1-753/753	========/======	1/15	98.01	98.01	vfdb	NP_285753
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	179314	179883	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_1_length_325653_cov_38.230127	322086	322802	IlpA	100-810/810	.=======/======	3/12	87.41	70.14	vfdb	NP_933683
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	46634	47675	flgI	34-1075/1077	========/======	7/12	96.19	71.47	vfdb	YP_001006757
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	47747	48298	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	48492	49139	flgG	7-654/654	========/======	2/2	98.93	75.50	vfdb	YP_001006759
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	51532	52001	flgD	1-461/576	========/====..	3/9	80.03	75.53	vfdb	YP_001006762
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	52124	52519	flgC	10-405/405	========/======	2/2	97.53	72.29	vfdb	YP_001006763
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	78687	79007	csgC	1-321/327	========/======	5/6	97.25	74.38	vfdb	NP_460116
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	79066	79524	csgA	1-456/456	========/======	1/3	100.00	73.20	vfdb	NP_460115
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	79565	80020	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	80774	81424	csgD	1-651/651	===============	0/0	100.00	81.57	vfdb	NP_460113
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	81429	81818	csgE	1-396/396	========/======	1/6	98.48	79.29	vfdb	NP_460112
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	81843	82259	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	82286	83119	csgG	1-834/834	===============	0/0	100.00	83.21	vfdb	NP_460110
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_23_length_74046_cov_29.558379	49188	49925	fcl	148-885/966	..======/=====.	12/26	75.05	70.44	vfdb	YP_001007256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_24_length_72391_cov_57.606351	27397	28242	kdsA	1-846/855	========/======	2/6	98.60	71.50	vfdb	NP_439706
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_24_length_72391_cov_57.606351	49879	50728	galU	4-859/888	========/======	5/12	95.38	70.08	vfdb	NP_438972
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_265_length_467_cov_42.737864	275	467	stx2B	1-193/270	===========....	0/0	71.48	100.00	vfdb	NP_286977
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_266_length_467_cov_29.786408	1	193	stx2B	1-193/270	===========....	0/0	71.48	94.30	vfdb	NP_286977
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_29_length_58189_cov_38.017305	13473	15053	espX4	1-1581/1581	===============	0/0	100.00	100.00	vfdb	NP_290672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_29_length_58189_cov_38.017305	49291	51477	espL4	1-2187/2187	===============	0/0	100.00	100.00	vfdb	NP_290644
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_31_length_55266_cov_36.924399	1951	3379	aslA	1-1428/1428	========/======	1/1	100.00	93.91	vfdb	AAG10151
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_34_length_44240_cov_33.054792	10022	12426	fimD	109-2513/2613	========/======	14/26	91.54	70.64	vfdb	NP_459541
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_35_length_43565_cov_41.424063	33137	37378	fdeC	1-4245/4251	========/======	3/5	99.76	92.18	vfdb	YP_002390132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_37_length_39855_cov_25.818241	11457	12716	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_38_length_37165_cov_40.993102	26456	27817	espK	1-1362/1362	===============	0/0	100.00	100.00	vfdb	NP_287316
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_38_length_37165_cov_40.993102	30462	33275	espN	1-2814/2814	===============	0/0	100.00	99.89	vfdb	NP_287312
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_38_length_37165_cov_40.993102	34454	36403	espX7/nleL	1-1950/1950	===============	0/0	100.00	99.95	vfdb	NP_287310
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	13202	14242	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	214424	216436	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	NP_286562
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	242358	243056	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_286535
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	243287	244168	nleH1	1-882/882	===============	0/0	100.00	100.00	vfdb	NP_286534
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	244996	245988	nleC	1-993/993	===============	0/0	100.00	100.00	vfdb	NP_286533
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	246049	247029	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	NP_286532
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_40_length_33512_cov_32.233045	1160	1659	hcp-2	1-500/519	========/======	2/2	96.15	70.66	vfdb	NP_232418
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_40_length_33512_cov_32.233045	3481	4625	vipB/mglB	307-1463/1479	..======/======	5/18	77.21	70.09	vfdb	NP_232509
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_41_length_33107_cov_28.154484	783	1436	espJ	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_288436
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_41_length_33107_cov_28.154484	22594	22847	fliQ	1-254/270	========/======	3/6	92.96	73.15	vfdb	YP_001006752
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_41_length_33107_cov_28.154484	22858	23534	fliP	10-686/687	========/======	2/2	98.40	76.55	vfdb	YP_001006751
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_41_length_33107_cov_28.154484	24368	25376	fliM	1-1005/1005	========/======	8/14	99.50	76.23	vfdb	YP_001006748
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_41_length_33107_cov_28.154484	27593	28834	fliI	43-1281/1332	========/======	4/9	92.79	75.82	vfdb	YP_001006744
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_41_length_33107_cov_28.154484	29588	30575	fliG	6-993/993	===============	0/0	99.50	78.24	vfdb	YP_001006742
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_45_length_28665_cov_21.560049	4799	6238	hlyD	1-1440/1440	===============	0/0	100.00	100.00	vfdb	YP_325610
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_45_length_28665_cov_21.560049	6242	8362	hlyB	1-2121/2121	===============	0/0	100.00	99.95	vfdb	YP_325609
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_45_length_28665_cov_21.560049	8412	11408	hlyA	1-2997/2997	===============	0/0	100.00	100.00	vfdb	YP_325608
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_45_length_28665_cov_21.560049	11410	11925	hlyC	1-516/516	===============	0/0	100.00	100.00	vfdb	YP_325607
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_45_length_28665_cov_21.560049	25518	28214	stcE	1-2697/2697	===============	0/0	100.00	100.00	vfdb	YP_325591
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_46_length_27405_cov_34.344314	7618	8060	gmhA/lpcA	118-560/585	..======/======	2/2	75.56	72.52	vfdb	NP_439337
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	11088	11888	chuV	1-801/801	===============	0/0	100.00	98.25	vfdb	NP_756180
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	12715	13336	shuY	1-622/624	===============	0/0	99.68	96.30	vfdb	YP_405015
