#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_10_length_133493_cov_22.432193	113801	116041	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_10_length_133493_cov_22.432193	116066	116836	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_111_length_2389_cov_15.663668	585	1946	espK	1-1362/1362	===============	0/0	100.00	100.00	vfdb	NP_287316
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_11_length_132577_cov_22.127443	99783	101795	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	NP_286562
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_11_length_132577_cov_22.127443	127717	128415	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_286535
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_11_length_132577_cov_22.127443	128646	129527	nleH1	1-882/882	===============	0/0	100.00	100.00	vfdb	NP_286534
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_11_length_132577_cov_22.127443	130355	131347	nleC	1-993/993	===============	0/0	100.00	100.00	vfdb	NP_286533
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_11_length_132577_cov_22.127443	131408	132388	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	NP_286532
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_128_length_1826_cov_29.037267	1	1012	espR4	129-1140/1140	.==============	0/0	88.77	99.90	vfdb	NP_288396
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_12_length_122558_cov_17.823433	119834	120424	espM1	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_287949
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_131_length_1770_cov_22.781924	430	1417	nleC	1-988/993	===============	0/0	99.50	94.53	vfdb	NP_286533
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_14_length_119115_cov_19.480917	115493	116230	fcl	148-885/966	..======/=====.	12/26	75.05	70.44	vfdb	YP_001007256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_15_length_115722_cov_31.444241	111442	112044	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_15_length_115722_cov_31.444241	112522	113118	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_15_length_115722_cov_31.444241	113526	114131	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_15_length_115722_cov_31.444241	114196	114735	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_15_length_115722_cov_31.444241	114772	115497	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	6300	7133	csgG	1-834/834	===============	0/0	100.00	83.21	vfdb	NP_460110
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	7160	7576	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	7601	7990	csgE	1-396/396	========/======	1/6	98.48	79.29	vfdb	NP_460112
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	7995	8645	csgD	1-651/651	===============	0/0	100.00	81.57	vfdb	NP_460113
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	9399	9854	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	9895	10353	csgA	1-456/456	========/======	1/3	100.00	73.20	vfdb	NP_460115
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	10412	10732	csgC	1-321/327	========/======	5/6	97.25	74.38	vfdb	NP_460116
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	36900	37295	flgC	10-405/405	========/======	2/2	97.53	72.29	vfdb	YP_001006763
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	37418	37887	flgD	1-461/576	========/====..	3/9	80.03	75.53	vfdb	YP_001006762
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	40280	40927	flgG	7-654/654	========/======	2/2	98.93	75.50	vfdb	YP_001006759
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	41121	41672	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_16_length_113856_cov_20.568475	41744	42785	flgI	34-1075/1077	========/======	7/12	96.19	71.47	vfdb	YP_001006757
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_18_length_105725_cov_20.902139	13202	14242	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_19_length_98866_cov_23.317343	54756	54962	spaQ	1-207/261	============...	0/0	79.31	71.50	vfdb	NP_461810
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	306	2846	fimD	97-2637/2637	===============	0/0	96.36	98.19	vfdb	NP_757244
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	2853	3386	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	3399	3902	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	3913	4824	fimH	1-912/912	===============	0/0	100.00	97.26	vfdb	NP_757248
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	24488	26707	espX6	1-2196/2196	========/======	1/24	100.00	98.92	vfdb	NP_290952
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	122016	123437	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	162131	162883	espY1	1-753/753	===============	0/0	100.00	100.00	vfdb	NP_285753
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	179353	179922	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_1_length_325692_cov_28.438749	322125	322841	IlpA	100-810/810	.=======/======	3/12	87.41	70.14	vfdb	NP_933683
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_213_length_711_cov_15.320122	385	499	astA	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_21_length_95601_cov_32.240094	44888	47310	lpfC	92-2466/2529	========/======	17/74	93.40	70.65	vfdb	NP_462539
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_21_length_95601_cov_32.240094	48175	48711	lpfA	1-537/537	===============	0/0	100.00	70.20	vfdb	NP_462541
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_279_length_467_cov_28.466019	1	193	stx2B	1-193/270	===========....	0/0	71.48	100.00	vfdb	NP_286977
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_280_length_467_cov_19.737864	275	467	stx2B	1-193/270	===========....	0/0	71.48	94.30	vfdb	NP_286977
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_29_length_58189_cov_31.794320	13473	15053	espX4	1-1581/1581	===============	0/0	100.00	100.00	vfdb	NP_290672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_29_length_58189_cov_31.794320	49291	51477	espL4	1-2187/2187	===============	0/0	100.00	100.00	vfdb	NP_290644
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_31_length_55272_cov_33.039336	1951	3379	aslA	1-1428/1428	========/======	1/1	100.00	93.91	vfdb	AAG10151
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_34_length_44162_cov_25.284921	10022	12426	fimD	109-2513/2613	========/======	14/26	91.54	70.64	vfdb	NP_459541
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_35_length_43566_cov_29.384432	33138	37379	fdeC	1-4245/4251	========/======	3/5	99.76	92.18	vfdb	YP_002390132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_36_length_43449_cov_18.967576	21664	22513	galU	4-859/888	========/======	5/12	95.38	70.08	vfdb	NP_438972
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_38_length_39855_cov_16.831231	27140	28399	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_39_length_37191_cov_25.789557	3409	3837	luxS	1-429/519	=============..	0/0	82.66	70.86	vfdb	NP_230208
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	11088	11888	chuV	1-801/801	===============	0/0	100.00	98.25	vfdb	NP_756180
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	12715	13336	shuY	1-622/624	===============	0/0	99.68	96.30	vfdb	YP_405015
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	13336	13830	shuX	1-495/495	===============	0/0	100.00	98.79	vfdb	YP_405016
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	13843	15180	chuW	1-1338/1338	===============	0/0	100.00	96.64	vfdb	NP_756176
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	15200	16192	shuT	1-993/993	===============	0/0	100.00	98.19	vfdb	YP_405017
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	16797	18779	shuA	1-1983/1983	===============	0/0	100.00	99.55	vfdb	YP_405019
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_3_length_217269_cov_31.385514	18828	19856	shuS	1-1029/1029	===============	0/0	100.00	98.83	vfdb	YP_405020
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_42_length_33060_cov_19.555492	674	1327	espJ	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_288436
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_42_length_33060_cov_19.555492	22485	22738	fliQ	1-254/270	========/======	3/6	92.96	73.15	vfdb	YP_001006752
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_42_length_33060_cov_19.555492	22749	23425	fliP	10-686/687	========/======	2/2	98.40	76.55	vfdb	YP_001006751
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_42_length_33060_cov_19.555492	24259	25267	fliM	1-1005/1005	========/======	8/14	99.50	76.23	vfdb	YP_001006748
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_42_length_33060_cov_19.555492	27484	28725	fliI	43-1281/1332	========/======	4/9	92.79	75.82	vfdb	YP_001006744
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_42_length_33060_cov_19.555492	29541	30528	fliG	6-993/993	===============	0/0	99.50	78.24	vfdb	YP_001006742
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_43_length_33059_cov_24.964186	28894	30038	vipB/mglB	307-1463/1479	..======/======	5/18	77.21	70.09	vfdb	NP_232509
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_43_length_33059_cov_24.964186	31860	32359	hcp-2	1-500/519	========/======	2/2	96.15	70.66	vfdb	NP_232418
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_44_length_31395_cov_27.629483	452	3148	stcE	1-2697/2697	===============	0/0	100.00	100.00	vfdb	YP_325591
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_44_length_31395_cov_27.629483	16741	17256	hlyC	1-516/516	===============	0/0	100.00	100.00	vfdb	YP_325607
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_44_length_31395_cov_27.629483	17258	20254	hlyA	1-2997/2997	===============	0/0	100.00	100.00	vfdb	YP_325608
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_44_length_31395_cov_27.629483	20304	22424	hlyB	1-2121/2121	===============	0/0	100.00	99.95	vfdb	YP_325609
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_44_length_31395_cov_27.629483	22428	23867	hlyD	1-1440/1440	===============	0/0	100.00	100.00	vfdb	YP_325610
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_47_length_28394_cov_18.636826	153	998	kdsA	1-846/855	========/======	2/6	98.60	71.50	vfdb	NP_439706
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_48_length_27405_cov_25.937843	7618	8060	gmhA/lpcA	118-560/585	..======/======	2/2	75.56	72.52	vfdb	NP_439337
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_4_length_205248_cov_23.477151	113694	115265	espY3	1-1572/1572	===============	0/0	100.00	100.00	vfdb	NP_286160
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_53_length_21721_cov_21.649312	10333	11022	fliA	10-699/723	========/======	6/14	94.47	74.17	vfdb	YP_001006726
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_53_length_21721_cov_21.649312	20710	21721	espR3	129-1140/1140	.==============	0/0	88.77	99.51	vfdb	NP_288394
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_5_length_200071_cov_18.398743	49637	51535	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	NP_288154
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_61_length_15050_cov_28.466289	4076	4750	nleE	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_289554
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_61_length_15050_cov_28.466289	4799	5788	nleB1	1-990/990	===============	0/0	100.00	100.00	vfdb	NP_289553
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_61_length_15050_cov_28.466289	6396	8045	espL2	1-1650/1650	===============	0/0	100.00	99.94	vfdb	NP_289551
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_63_length_12909_cov_28.526840	1668	2258	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_63_length_12909_cov_28.526840	2333	2920	yagZ/ecpA	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_286010
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_63_length_12909_cov_28.526840	2978	3646	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_63_length_12909_cov_28.526840	3672	6197	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_63_length_12909_cov_28.526840	6187	7830	yagW/ecpD	1-1644/1644	===============	0/0	100.00	100.00	vfdb	NP_286007
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_63_length_12909_cov_28.526840	7754	8509	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_64_length_11617_cov_31.531050	191	4093	espP	1-3903/3903	===============	0/0	100.00	99.97	vfdb	YP_325580
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_66_length_10445_cov_21.440190	853	10362	toxB	1-9510/9510	===============	0/0	100.00	99.99	vfdb	YP_325655
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_71_length_8534_cov_13.231513	1917	4730	espN	1-2814/2814	===============	0/0	100.00	99.89	vfdb	NP_287312
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_71_length_8534_cov_13.231513	5909	7858	espX7/nleL	1-1950/1950	===============	0/0	100.00	99.95	vfdb	NP_287310
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	24010	24565	flhC	6-564/582	========/======	5/7	95.19	74.15	vfdb	YP_001006783
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	24722	25597	motA	13-888/888	========/======	3/4	98.42	72.10	vfdb	YP_001006782
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	28528	28977	cheW	19-468/498	===============	0/0	90.36	74.44	vfdb	YP_001006779
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	33346	34370	cheB	1-1025/1050	========/======	2/2	97.52	74.27	vfdb	YP_001006775
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	34410	34797	cheY	1-388/390	===============	0/0	99.49	76.80	vfdb	YP_001006774
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	34879	35450	cheZ	70-641/645	.=======/======	2/10	87.91	71.06	vfdb	YP_001006773
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_7_length_148461_cov_19.566965	36802	38865	flhA	6-2069/2079	========/======	2/6	99.13	74.94	vfdb	YP_001006770
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_80_length_6712_cov_22.651945	467	563	east1	21-117/117	..=============	0/0	82.91	97.94	vfdb	AHY03744
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_80_length_6712_cov_22.651945	983	1552	nleF	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_287958
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_80_length_6712_cov_22.651945	1618	2529	nleH2	1-912/912	===============	0/0	100.00	100.00	vfdb	NP_287959
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_80_length_6712_cov_22.651945	4356	5681	nleA/espI	1-1326/1326	===============	0/0	100.00	100.00	vfdb	NP_287961
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_83_length_5685_cov_16.601599	4692	5450	paa	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_287515
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	893	1488	espF	1-614/747	========/====..	2/18	79.79	94.95	vfdb	NP_290250
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	1573	1851	escG	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_290251
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	1857	2078	escF	1-222/222	===============	0/0	100.00	100.00	vfdb	NP_290252
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	2114	2521	cesD2	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_290253
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	2528	3466	espB	1-939/939	===============	0/0	100.00	99.89	vfdb	NP_290254
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	3487	4611	espD	1-1125/1125	===============	0/0	100.00	100.00	vfdb	NP_290255
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	4624	5202	espA	1-579/579	===============	0/0	100.00	100.00	vfdb	NP_290256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034223/contigs.fasta	NODE_8_length_146609_cov_33.836606	5261	6316	sepL	1-1056/1056	===============	0/0	100.00	100.00	vfdb	NP_290257
