#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_54_length_22914_cov_106.647972	4087	5254	PmrE	1-1168/1168	===============	0/0	100.00	97.35	card	U00096:2098447-2099614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_56_length_21379_cov_71.411790	9683	10406	baeR	1-724/724	===============	0/0	100.00	97.38	card	NC_007779:2166413-2167136
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_56_length_21379_cov_71.411790	10402	11806	baeS	1-1405/1405	===============	0/0	100.00	98.01	card	AP009048:2165013-2166417
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_56_length_21379_cov_71.411790	13218	16296	mdtC	1-3079/3079	===============	0/0	100.00	97.60	card	U00096:2158386-2161464
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_56_length_21379_cov_71.411790	16296	19419	mdtB	1-3124/3124	===============	0/0	100.00	97.50	card	U00096:2155263-2158386
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_56_length_21379_cov_71.411790	19418	20666	mdtA	1-1249/1249	===============	0/0	100.00	98.08	card	U00096:2154016-2155264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_59_length_20478_cov_94.972776	13107	13637	emrR	1-531/531	===============	0/0	100.00	99.62	card	NC_000913.3:2810770-2811301
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_59_length_20478_cov_94.972776	13764	14937	emrA	1-1174/1174	===============	0/0	100.00	99.23	card	AP009048:2810083-2811256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_59_length_20478_cov_94.972776	14953	16492	emrB	1-1540/1540	===============	0/0	100.00	98.64	card	U00096:2812616-2814155
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_5_length_196812_cov_110.478611	189753	190911	mdtE	1-1159/1159	===============	0/0	100.00	99.14	card	AP009048:3980026-3981184
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_5_length_196812_cov_110.478611	190936	194050	mdtF	1-3115/3115	===============	0/0	100.00	98.91	card	U00096:3660414-3663528
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_5_length_196812_cov_110.478611	194412	195140	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2551712-2552441
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_5_length_196812_cov_110.478611	195507	196332	gadX	1-826/826	===============	0/0	100.00	98.31	card	NC_007779:3974605-3975430
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_67_length_15116_cov_99.186907	4945	5578	CRP	1-634/634	===============	0/0	100.00	99.05	card	AP009048:4153664-4154297
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_7_length_159927_cov_104.610557	74960	76338	patA	1-1379/1380	===============	0/0	99.93	97.46	card	NC_000913.3:3219494-3220874
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_7_length_159927_cov_104.610557	91703	92525	bacA	1-823/823	===============	0/0	100.00	99.51	card	U00096:3203310-3204132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_7_length_159927_cov_104.610557	109673	111160	tolC	1-1488/1488	===============	0/0	100.00	98.92	card	FJ768952:1-1489
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_8_length_156075_cov_108.324144	7491	8460	PmrF	1-970/970	===============	0/0	100.00	99.17	card	U00096:2367071-2368040
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_8_length_156075_cov_108.324144	118589	120128	emrY	1-1540/1540	===============	0/0	100.00	98.77	card	D78168:1592-3131
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_8_length_156075_cov_108.324144	120127	121183	emrK	1-1057/1057	===============	0/0	100.00	98.67	card	D78168:537-1593
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_8_length_156075_cov_108.324144	121707	122322	evgA	1-616/616	===============	0/0	100.00	100.00	card	NC_002695:3211892-3212507
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_8_length_156075_cov_108.324144	122326	125920	evgS	1-3595/3595	===============	0/0	100.00	96.97	card	U00096:2484374-2487968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_9_length_146645_cov_151.863470	53661	54837	mdtL	1-1177/1177	===============	0/0	100.00	96.35	card	U00096:3891615-3892791
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034235/contigs.fasta	NODE_9_length_146645_cov_151.863470	89571	90761	emrD	1-1191/1191	===============	0/0	100.00	98.41	card	GG749185.1:116813-118004
