#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	138426	139295	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	98.97	card	NC_000913.3:4634441-4635311
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_1_length_230770_cov_35.309689	198924	200157	mdtM	1-1234/1234	===============	0/0	100.00	96.11	card	U00096:4567287-4568520
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_26_length_57982_cov_50.338288	43740	44124	marA	1-385/385	===============	0/0	100.00	99.22	card	NC_007779:1621288-1621672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_27_length_57508_cov_33.731607	53881	56995	acrD	1-3115/3115	===============	0/0	100.00	99.13	card	NC_007779:2586251-2589365
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_28_length_57071_cov_32.318735	39371	40547	mdtL	1-1177/1177	===============	0/0	100.00	96.35	card	U00096:3891615-3892791
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_2_length_205256_cov_38.655971	135774	138923	acrB	1-3150/3150	===============	0/0	100.00	99.14	card	NC_000913.3:481254-484404
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_2_length_205256_cov_38.655971	138946	140139	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.83	card	NC_000913.3:484426-485620
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_36_length_47591_cov_22.551372	23300	23998	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	98.00	card	CP015085.1:3009840-3010539
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_36_length_47591_cov_22.551372	23994	25368	cpxA	1-1375/1375	===============	0/0	100.00	100.00	card	NC_002695:4903562-4904936
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_38_length_43359_cov_74.378233	21872	22286	H-NS	1-415/415	===============	0/0	100.00	100.00	card	NC_002695:1737554-1737968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_39_length_42757_cov_30.724299	16297	18045	msbA	1-1749/1749	===============	0/0	100.00	98.69	card	NC_000913.3:966621-968370
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	189563	190721	mdtE	1-1159/1159	===============	0/0	100.00	99.14	card	AP009048:3980026-3981184
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	190746	193860	mdtF	1-3115/3115	===============	0/0	100.00	98.91	card	U00096:3660414-3663528
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	194222	194950	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2551712-2552441
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_3_length_196622_cov_39.997528	195317	196142	gadX	1-826/826	===============	0/0	100.00	98.31	card	NC_007779:3974605-3975430
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_43_length_37348_cov_17.927386	5638	8788	acrF	1-3106/3106	========/======	2/45	100.00	97.05	card	U00096:3415033-3418138
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_43_length_37348_cov_17.927386	8799	9957	acrE	1-1159/1159	===============	0/0	100.00	99.14	card	U00096:3413864-3415022
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_43_length_37348_cov_17.927386	10355	11018	acrS	1-664/664	===============	0/0	100.00	99.40	card	U00096:3412803-3413466
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_45_length_37220_cov_32.274290	13097	13627	emrR	1-531/531	===============	0/0	100.00	99.62	card	NC_000913.3:2810770-2811301
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_45_length_37220_cov_32.274290	13754	14927	emrA	1-1174/1174	===============	0/0	100.00	99.23	card	AP009048:2810083-2811256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_45_length_37220_cov_32.274290	14943	16482	emrB	1-1540/1540	===============	0/0	100.00	98.64	card	U00096:2812616-2814155
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_54_length_30970_cov_37.456122	7636	8313	kdpE	1-678/678	===============	0/0	100.00	97.20	card	NC_000913.3:721056-721734
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_6_length_120254_cov_31.414820	43213	44857	PmrC	1-1645/1645	===============	0/0	100.00	98.91	card	AP009048:4338625-4340269
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_6_length_120254_cov_31.414820	76450	77481	mdtN	1-1032/1032	===============	0/0	100.00	97.77	card	AP009048:4306557-4307589
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_6_length_120254_cov_31.414820	77481	79532	mdtO	1-2052/2052	===============	0/0	100.00	97.90	card	AP009048:4304506-4306558
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_6_length_120254_cov_31.414820	79529	80995	mdtP	1-1467/1467	===============	0/0	100.00	97.89	card	AP009048:4303043-4304510
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_71_length_23136_cov_28.461202	16353	17693	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	100.00	card	BA000007:5101245-5102586
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_78_length_21194_cov_48.967785	4130	5297	PmrE	1-1168/1168	===============	0/0	100.00	97.35	card	U00096:2098447-2099614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_79_length_21060_cov_40.191716	9683	10406	baeR	1-724/724	===============	0/0	100.00	97.38	card	NC_007779:2166413-2167136
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_79_length_21060_cov_40.191716	10402	11806	baeS	1-1405/1405	===============	0/0	100.00	98.01	card	AP009048:2165013-2166417
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_79_length_21060_cov_40.191716	13218	16296	mdtC	1-3079/3079	===============	0/0	100.00	97.60	card	U00096:2158386-2161464
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_79_length_21060_cov_40.191716	16296	19419	mdtB	1-3124/3124	===============	0/0	100.00	97.50	card	U00096:2155263-2158386
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_79_length_21060_cov_40.191716	19418	20666	mdtA	1-1249/1249	===============	0/0	100.00	98.08	card	U00096:2154016-2155264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_7_length_109977_cov_33.874274	58892	59861	PmrF	1-970/970	===============	0/0	100.00	99.17	card	U00096:2367071-2368040
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_83_length_18296_cov_34.557755	10027	13473	mfd	1-3447/3447	===============	0/0	100.00	98.14	card	NC_000913.3:1170518-1173965
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_8_length_100562_cov_34.996388	84521	85753	mdfA	1-1233/1233	===============	0/0	100.00	97.00	card	JQ394987:1-1234
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_94_length_15102_cov_20.376686	4944	5577	CRP	1-634/634	===============	0/0	100.00	99.05	card	AP009048:4153664-4154297
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_9_length_96425_cov_36.195777	49783	51270	tolC	1-1488/1488	===============	0/0	100.00	98.92	card	FJ768952:1-1489
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_9_length_96425_cov_36.195777	68418	69240	bacA	1-823/823	===============	0/0	100.00	99.51	card	U00096:3203310-3204132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034226/contigs.fasta	NODE_9_length_96425_cov_36.195777	84605	85983	patA	1-1379/1380	===============	0/0	99.93	97.46	card	NC_000913.3:3219494-3220874
