#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_17_length_105711_cov_73.794872	39263	41011	msbA	1-1749/1749	===============	0/0	100.00	98.69	card	NC_000913.3:966621-968370
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	10976	11699	baeR	1-724/724	===============	0/0	100.00	97.38	card	NC_007779:2166413-2167136
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	11695	13099	baeS	1-1405/1405	===============	0/0	100.00	98.01	card	AP009048:2165013-2166417
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	14511	17589	mdtC	1-3079/3079	===============	0/0	100.00	97.60	card	U00096:2158386-2161464
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	17589	20712	mdtB	1-3124/3124	===============	0/0	100.00	97.50	card	U00096:2155263-2158386
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	20711	21959	mdtA	1-1249/1249	===============	0/0	100.00	98.08	card	U00096:2154016-2155264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_18_length_101010_cov_66.039225	79731	80898	PmrE	1-1168/1168	===============	0/0	100.00	97.35	card	U00096:2098447-2099614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	145900	147133	mdtM	1-1234/1234	===============	0/0	100.00	96.11	card	U00096:4567287-4568520
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	206737	207606	Escherichia_coli_rob	1-870/870	===============	0/0	100.00	98.97	card	NC_000913.3:4634441-4635311
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	213949	215609	YojI	1-1644/1644	========/======	2/19	99.94	96.99	card	NC_000913.3:1-1645
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_1_length_440965_cov_76.331074	302932	303876	leuO	1-945/945	===============	0/0	100.00	98.94	card	NC_000913.3:84368-85313
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_20_length_92223_cov_80.443907	66855	68229	cpxA	1-1375/1375	===============	0/0	100.00	100.00	card	NC_002695:4903562-4904936
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_20_length_92223_cov_80.443907	68225	68923	Escherichia_coli_CpxR	1-699/699	===============	0/0	100.00	98.00	card	CP015085.1:3009840-3010539
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_26_length_65949_cov_69.261556	13859	14243	marA	1-385/385	===============	0/0	100.00	99.22	card	NC_007779:1621288-1621672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_27_length_61824_cov_76.532613	30222	33816	evgS	1-3595/3595	===============	0/0	100.00	96.97	card	U00096:2484374-2487968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_27_length_61824_cov_76.532613	33820	34435	evgA	1-616/616	===============	0/0	100.00	100.00	card	NC_002695:3211892-3212507
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_27_length_61824_cov_76.532613	34959	36015	emrK	1-1057/1057	===============	0/0	100.00	98.67	card	D78168:537-1593
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_27_length_61824_cov_76.532613	36014	37553	emrY	1-1540/1540	===============	0/0	100.00	98.77	card	D78168:1592-3131
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_28_length_58183_cov_75.558302	16347	17687	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	100.00	card	BA000007:5101245-5102586
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_2_length_281915_cov_77.213422	5638	8788	acrF	1-3106/3106	========/======	2/45	100.00	97.02	card	U00096:3415033-3418138
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_2_length_281915_cov_77.213422	8799	9957	acrE	1-1159/1159	===============	0/0	100.00	99.14	card	U00096:3413864-3415022
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_2_length_281915_cov_77.213422	10355	11018	acrS	1-664/664	===============	0/0	100.00	99.40	card	U00096:3412803-3413466
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_2_length_281915_cov_77.213422	196948	198326	patA	1-1379/1380	===============	0/0	99.93	97.46	card	NC_000913.3:3219494-3220874
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_2_length_281915_cov_77.213422	213691	214513	bacA	1-823/823	===============	0/0	100.00	99.51	card	U00096:3203310-3204132
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_2_length_281915_cov_77.213422	231661	233148	tolC	1-1488/1488	===============	0/0	100.00	98.92	card	FJ768952:1-1489
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_36_length_42082_cov_121.284222	22029	22443	H-NS	1-415/415	===============	0/0	100.00	99.76	card	NC_002695:1737554-1737968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	481	1306	gadX	1-826/826	===============	0/0	100.00	98.31	card	NC_007779:3974605-3975430
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	1673	2401	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2551712-2552441
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	2763	5877	mdtF	1-3115/3115	===============	0/0	100.00	98.91	card	U00096:3660414-3663528
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	5902	7060	mdtE	1-1159/1159	===============	0/0	100.00	99.14	card	AP009048:3980026-3981184
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_3_length_217442_cov_76.676724	201755	202388	CRP	1-634/634	===============	0/0	100.00	99.05	card	AP009048:4153664-4154297
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_44_length_31234_cov_73.231021	7900	8577	kdpE	1-678/678	===============	0/0	100.00	97.20	card	NC_000913.3:721056-721734
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_4_length_205112_cov_72.099407	65068	66261	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.83	card	NC_000913.3:484426-485620
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_4_length_205112_cov_72.099407	66284	69433	acrB	1-3150/3150	===============	0/0	100.00	99.14	card	NC_000913.3:481254-484404
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_6_length_198612_cov_72.535081	139480	142594	acrD	1-3115/3115	===============	0/0	100.00	99.13	card	NC_007779:2586251-2589365
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_9_length_169675_cov_77.081217	40058	41524	mdtP	1-1467/1467	===============	0/0	100.00	97.89	card	AP009048:4303043-4304510
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_9_length_169675_cov_77.081217	41521	43572	mdtO	1-2052/2052	===============	0/0	100.00	97.90	card	AP009048:4304506-4306558
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_9_length_169675_cov_77.081217	43572	44603	mdtN	1-1032/1032	===============	0/0	100.00	97.77	card	AP009048:4306557-4307589
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034240/contigs.fasta	NODE_9_length_169675_cov_77.081217	76205	77849	PmrC	1-1645/1645	===============	0/0	100.00	98.97	card	AP009048:4338625-4340269
