#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_1_length_325656_cov_27.397760	293822	295055	mdtM	1-1234/1234	===============	0/0	100.00	96.11	card	U00096:4567287-4568520
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_20_length_87838_cov_25.336466	19714	20941	mdtG	1-1228/1228	===============	0/0	100.00	99.02	card	NC_007779:1115841-1117068
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_20_length_87838_cov_25.336466	29571	30780	mdtH	1-1210/1210	===============	0/0	100.00	98.59	card	U00096:1124118-1125327
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_20_length_87838_cov_25.336466	75952	79398	mfd	1-3447/3447	===============	0/0	100.00	98.14	card	NC_000913.3:1170518-1173965
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_23_length_74426_cov_24.300655	15898	17065	PmrE	1-1168/1168	===============	0/0	100.00	97.35	card	U00096:2098447-2099614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_25_length_65885_cov_24.253957	395	1643	mdtA	1-1249/1249	===============	0/0	100.00	98.08	card	U00096:2154016-2155264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_25_length_65885_cov_24.253957	1642	4765	mdtB	1-3124/3124	===============	0/0	100.00	97.50	card	U00096:2155263-2158386
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_25_length_65885_cov_24.253957	4765	7843	mdtC	1-3079/3079	===============	0/0	100.00	97.56	card	U00096:2158386-2161464
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_25_length_65885_cov_24.253957	9255	10659	baeS	1-1405/1405	===============	0/0	100.00	98.01	card	AP009048:2165013-2166417
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_25_length_65885_cov_24.253957	10655	11378	baeR	1-724/724	===============	0/0	100.00	97.38	card	NC_007779:2166413-2167136
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_26_length_62096_cov_29.582421	24492	26031	emrY	1-1540/1540	===============	0/0	100.00	98.77	card	D78168:1592-3131
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_26_length_62096_cov_29.582421	26030	27086	emrK	1-1057/1057	===============	0/0	100.00	98.67	card	D78168:537-1593
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_26_length_62096_cov_29.582421	27610	28225	evgA	1-616/616	===============	0/0	100.00	100.00	card	NC_002695:3211892-3212507
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_26_length_62096_cov_29.582421	28229	31823	evgS	1-3595/3595	===============	0/0	100.00	96.97	card	U00096:2484374-2487968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_28_length_58115_cov_28.128109	40423	41763	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	100.00	card	BA000007:5101245-5102586
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_29_length_57541_cov_23.150715	43299	43683	marA	1-385/385	===============	0/0	100.00	99.22	card	NC_007779:1621288-1621672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_2_length_250634_cov_22.749819	138212	139181	PmrF	1-970/970	===============	0/0	100.00	99.17	card	U00096:2367071-2368040
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_35_length_43266_cov_23.917382	21074	21488	H-NS	1-415/415	===============	0/0	100.00	100.00	card	NC_002695:1737554-1737968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_40_length_36879_cov_22.872474	29820	30350	emrR	1-531/531	===============	0/0	100.00	99.62	card	NC_000913.3:2810770-2811301
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_40_length_36879_cov_22.872474	30477	31650	emrA	1-1174/1174	===============	0/0	100.00	99.23	card	AP009048:2810083-2811256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_40_length_36879_cov_22.872474	31666	33205	emrB	1-1540/1540	===============	0/0	100.00	98.64	card	U00096:2812616-2814155
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_45_length_31236_cov_22.690100	22658	23335	kdpE	1-678/678	===============	0/0	100.00	97.20	card	NC_000913.3:721056-721734
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_4_length_217269_cov_27.317820	481	1306	gadX	1-826/826	===============	0/0	100.00	98.31	card	NC_007779:3974605-3975430
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_4_length_217269_cov_27.317820	1673	2401	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2551712-2552441
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_4_length_217269_cov_27.317820	2763	5877	mdtF	1-3115/3115	===============	0/0	100.00	98.91	card	U00096:3660414-3663528
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_4_length_217269_cov_27.317820	5902	7060	mdtE	1-1159/1159	===============	0/0	100.00	99.14	card	AP009048:3980026-3981184
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_4_length_217269_cov_27.317820	201582	202215	CRP	1-634/634	===============	0/0	100.00	99.05	card	AP009048:4153664-4154297
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_6_length_196472_cov_21.361211	53881	56995	acrD	1-3115/3115	===============	0/0	100.00	99.13	card	NC_007779:2586251-2589365
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_8_length_180409_cov_23.543065	135891	139040	acrB	1-3150/3150	===============	0/0	100.00	99.14	card	NC_000913.3:481254-484404
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_8_length_180409_cov_23.543065	139063	140256	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.83	card	NC_000913.3:484426-485620
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_97_length_3654_cov_29.650736	178	1208	Escherichia_coli_emrE	205-1244/1244	..======/======	4/13	82.72	95.87	card	Z11877.1:1-1245
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_9_length_146609_cov_31.292438	55870	57060	emrD	1-1191/1191	===============	0/0	100.00	98.41	card	GG749185.1:116813-118004
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR2034230/contigs.fasta	NODE_9_length_146609_cov_31.292438	91803	92979	mdtL	1-1177/1177	===============	0/0	100.00	96.35	card	U00096:3891615-3892791
