#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_20_length_92220_cov_39.698389	23995	25369	cpxA	1-1375/1375	===============	0/0	100.00	100.00	card	NC_002695:4903562-4904936
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	10015	13461	mfd	1-3447/3447	===============	0/0	100.00	98.14	card	NC_000913.3:1170518-1173965
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	58639	59848	mdtH	1-1210/1210	===============	0/0	100.00	98.59	card	U00096:1124118-1125327
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_21_length_89418_cov_33.894442	68478	69705	mdtG	1-1228/1228	===============	0/0	100.00	99.02	card	NC_007779:1115841-1117068
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_23_length_74046_cov_29.558379	57105	58272	PmrE	1-1168/1168	===============	0/0	100.00	97.35	card	U00096:2098447-2099614
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_24_length_72391_cov_57.606351	50904	51318	H-NS	1-415/415	===============	0/0	100.00	100.00	card	NC_002695:1737554-1737968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_26_length_66351_cov_30.840865	54655	55378	baeR	1-724/724	===============	0/0	100.00	97.38	card	NC_007779:2166413-2167136
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_26_length_66351_cov_30.840865	55374	56778	baeS	1-1405/1405	===============	0/0	100.00	98.01	card	AP009048:2165013-2166417
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_26_length_66351_cov_30.840865	58190	61268	mdtC	1-3079/3079	===============	0/0	100.00	97.60	card	U00096:2158386-2161464
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_26_length_66351_cov_30.840865	61268	64391	mdtB	1-3124/3124	===============	0/0	100.00	97.50	card	U00096:2155263-2158386
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_26_length_66351_cov_30.840865	64390	65638	mdtA	1-1249/1249	===============	0/0	100.00	98.08	card	U00096:2154016-2155264
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_27_length_62096_cov_40.054641	30274	33868	evgS	1-3595/3595	===============	0/0	100.00	96.97	card	U00096:2484374-2487968
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_27_length_62096_cov_40.054641	33872	34487	evgA	1-616/616	===============	0/0	100.00	100.00	card	NC_002695:3211892-3212507
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_27_length_62096_cov_40.054641	35011	36067	emrK	1-1057/1057	===============	0/0	100.00	98.67	card	D78168:537-1593
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_27_length_62096_cov_40.054641	36066	37605	emrY	1-1540/1540	===============	0/0	100.00	98.77	card	D78168:1592-3131
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_29_length_58189_cov_38.017305	16353	17693	Escherichia_coli_LamB	1-1341/1341	===============	0/0	100.00	100.00	card	BA000007:5101245-5102586
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_2_length_265861_cov_31.300791	153439	154408	PmrF	1-970/970	===============	0/0	100.00	99.17	card	U00096:2367071-2368040
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_30_length_57787_cov_29.183174	43545	43929	marA	1-385/385	===============	0/0	100.00	99.22	card	NC_007779:1621288-1621672
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	64715	66463	msbA	1-1749/1749	===============	0/0	100.00	98.69	card	NC_000913.3:966621-968370
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_3_length_247210_cov_34.601254	161458	162690	mdfA	1-1233/1233	===============	0/0	100.00	97.00	card	JQ394987:1-1234
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_42_length_31236_cov_31.504217	22658	23335	kdpE	1-678/678	===============	0/0	100.00	97.20	card	NC_000913.3:721056-721734
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	481	1306	gadX	1-826/826	===============	0/0	100.00	98.31	card	NC_007779:3974605-3975430
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	1673	2401	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2551712-2552441
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	2763	5877	mdtF	1-3115/3115	===============	0/0	100.00	98.91	card	U00096:3660414-3663528
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	5902	7060	mdtE	1-1159/1159	===============	0/0	100.00	99.14	card	AP009048:3980026-3981184
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	201582	202215	CRP	1-634/634	===============	0/0	100.00	99.05	card	AP009048:4153664-4154297
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_5_length_205365_cov_31.878968	65118	66311	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.83	card	NC_000913.3:484426-485620
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_5_length_205365_cov_31.878968	66334	69483	acrB	1-3150/3150	===============	0/0	100.00	99.14	card	NC_000913.3:481254-484404
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_71_length_6918_cov_39.781145	5711	6741	Escherichia_coli_emrE	205-1244/1244	..======/======	4/13	82.72	95.87	card	Z11877.1:1-1245
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_8_length_168695_cov_39.615293	91827	93471	PmrC	1-1645/1645	===============	0/0	100.00	98.91	card	AP009048:4338625-4340269
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_8_length_168695_cov_39.615293	125064	126095	mdtN	1-1032/1032	===============	0/0	100.00	97.77	card	AP009048:4306557-4307589
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_8_length_168695_cov_39.615293	126095	128146	mdtO	1-2052/2052	===============	0/0	100.00	97.90	card	AP009048:4304506-4306558
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_8_length_168695_cov_39.615293	128143	129609	mdtP	1-1467/1467	===============	0/0	100.00	97.89	card	AP009048:4303043-4304510
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_9_length_165037_cov_34.486392	131833	133372	emrB	1-1540/1540	===============	0/0	100.00	98.64	card	U00096:2812616-2814155
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_9_length_165037_cov_34.486392	133388	134561	emrA	1-1174/1174	===============	0/0	100.00	99.23	card	AP009048:2810083-2811256
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_9_length_165037_cov_34.486392	134688	135218	emrR	1-531/531	===============	0/0	100.00	99.62	card	NC_000913.3:2810770-2811301
